forced,tsid,time,state,residuals,variance,ac1
False,2,-247315.21848739494,0.7498454736699914,0.7133189240271322,2.082225069447181,0.47782172994449656
False,2,-247082.11764705883,1.742954846097206,1.6430735298816825,2.1258756891581565,0.4834271336157306
False,2,-246849.01680672268,2.940047987464725,2.848666294534326,2.2649726886403934,0.5003888015115237
False,2,-246615.91596638656,-0.14709938371204268,-0.15942883259319907,2.2641479718235438,0.495760136693009
False,2,-246382.8151260504,-0.9704252449450894,-0.849394109889706,2.1894111914548433,0.4843678989258618
False,2,-246149.7142857143,-0.6597415608090184,-0.37699299214204746,2.1600469818564547,0.47461937273495786
False,2,-245916.61344537814,-0.12196322083554362,0.32249849575450174,2.0872607276322164,0.5112112938729936
False,2,-245683.51260504202,-1.877068601125183,-1.2949684179062904,2.0805057320588984,0.5079699243788881
False,2,-245450.41176470587,-1.4538884192647228,-0.7744804990825932,2.091011792952481,0.5130333173539502
False,2,-245217.31092436975,-1.1900628540049967,-0.4620025102686808,2.0758984066315245,0.5117299113480315
False,2,-244984.2100840336,-0.8727167071731482,-0.14793361288824325,2.0685661717462245,0.5092820956436167
False,2,-244751.1092436975,-0.11208062227919224,0.5556574565235259,2.030416806607334,0.5068134057603412
False,2,-244518.00840336134,0.2383012330870909,0.792527531636644,2.037526120281069,0.5075753469913876
False,2,-244284.90756302522,-1.5177171268608436,-1.1365023115457578,2.0168589193047652,0.4880985812616171
False,2,-244051.80672268907,-2.0878607099521185,-1.9390801328757534,2.04610617222034,0.5169207618276209
